title,href,price,property_type
2 Bed Apartment in Nietgedacht AH,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/nooitgedacht/300-masai-lofts/300-rover-rd/T4306656,R 995 000,Apartment
2 Bed House in Cosmo City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/cosmo-city/1-masia-lofts/2345-mailobongwe-street/T4230004,R 995 000,House
2 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/200-masai-lofts-lion-pride-lifestyle-estate/1-sunshine-street/T4225987,R 995 000,Apartment
2 Bed Apartment in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/2-masia-lofts-at-lion-pride-lifestyle-estate-cnr-malibongwe-dr-r114-nietgedacht-535-jq-johannesbu/T4200985,R 995 000,Apartment
2 Bed Apartment in Northgate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northgate/911-masia-lofts-at-lion-pride-lifestyle-estate-cnr-malibongwe-dr-r114-nietgedacht-535-jq-johannesbu/T4190100,R 995 000,Apartment
2 Bed Apartment in Nietgedacht AH,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/nooitgedacht/2-lion-pride-lifestyle-estate/5678-oslo-street/T4179109,R 995 000,Apartment
3 Bed Townhouse in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4373319,R 1 250 000,Townhouse
4 Bed House in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/T4309001,R 1 250 000,House
3 Bed House in Rewlatch,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/the-hill/T4280535,R 1 250 000,House
3 Bed Townhouse in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4188263,R 1 250 000,Townhouse
5 Bed House in Turffontein,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/T4539255,R 1 250 000,House
3 Bed House in Rosettenville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/rosettenville/T4537990,R 1 250 000,House
3 Bed House in Naturena,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/naturena/T4456726,R 1 250 000,House
2 Bed Duplex in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4351506,R 1 250 000,Duplex
8 Bed House in Regents Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/regents-park/12-north-road-road/T4519048,R 1 250 000,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4477390,R 1 250 000,House
5 Bed House in West Turffontein,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/T4315198,R 1 250 000,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/5242-leopards-rest-lifestyle-estate/5242-parsons-glory-street/T4418365,R 1 263 375,House
3 Bed House in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/7878-leopards-rest-lifestyle-estate/7878-parsons-glory-street/T4407207,R 1 263 375,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/189-poggie-street/T4240519,R 1 263 375,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/6902-leopards-rest/6902-cnr-klipriver-or-jg-strijdom-road/T4131430,R 1 263 375,House
3 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/03-leopards-rest/2-penelope-street/T4129790,R 1 263 375,House
3 Bed House in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/9900-leopards-rest-security-estate/9900-lolo-street-corner/T4423534,R 1 263 375,House
3 Bed House in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/6555-leopards-rest-lifestyle-estate/cnr-jg-strijdom-road-parsons-glory-boulevard/T4421982,R 1 263 375,House
3 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/88-henry-street/T4290995,R 1 263 375,House
3 Bed House in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/7-leopards-rest/09-paddle-street/T4243962,R 1 263 375,House
3 Bed House in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/3-leopards-rest/7-crescent-close/T4241685,R 1 263 375,House
3 Bed House in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/5254-leopard-rest/5254-cnr-klipriver-and-jg-stridjom-road/T4195316,R 1 263 375,House
3 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/8-leopards-rest/5-copper-drive/T4185771,R 1 263 375,House
3 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/26-leopards-rest/3-south-crescent/T4172041,R 1 263 375,House
3 Bed House in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/6-leopards-rest/5-parkridge-drive/T4167015,R 1 263 375,House
3 Bed House in Linmeyer,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/linmeyer/6969-leopards-rest/6969-cnr-klipriver-and-jg-strijdom-road/T4183730,R 1 263 375,House
3 Bed House in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/1985-leopards-rest/1985-cnr-klipriver-stridjom-street/T4113704,R 1 263 375,House
3 Bed House in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4466409,R 1 263 375,House
3 Bed House in Aeroton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/aeroton/T4433252,R 1 263 375,House
3 Bed House in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4409177,R 1 263 375,House
3 Bed House in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/T4379388,R 1 263 375,House
3 Bed House in Oakdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/oakdene/T4369105,R 1 263 375,House
4 Bed House in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4318650,R 1 263 375,House
3 Bed House in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4305266,R 1 263 375,House
3 Bed House in Winchester Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/winchester-hills/T4296589,R 1 263 375,House
3 Bed House in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4240666,R 1 263 375,House
3 Bed House in Mulbarton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mulbarton/5114-leopards-rest-lifestyle-estate/5114-cnr-kliprivier-rd-jg-strijdom/T4213231,R 1 263 375,House
3 Bed House in Liefde en Vrede,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/liefde-en-vrede/T4189172,R 1 263 375,House
3 Bed House in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/T4396697,R 1 263 375,House
3 Bed House in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4144219,R 1 263 375,House
1 Bed Apartment in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/88-nandipha-street/T4299389,R 495 000,Apartment
1 Bed Apartment in Alan Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alan-manor/T4205486,R 495 000,Apartment
2 Bed Apartment in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/T4135216,R 495 000,Apartment
1 Bed Townhouse in Ormonde,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/41-ormonde-view-estates-west-village/3-lockheed-road/T4527805,R 499 000,Townhouse
1 Bed Townhouse in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/62-village-green/20-denton-street/T4442960,Sold,Townhouse
2 Bed Apartment in Booysens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/30-landsborough-mews/10-booysens-street/T4064505,R 499 000,Apartment
2 Bed Townhouse in Towerby,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/79-forest-view/1-georgemoon-street/T3299582,R 499 000,Townhouse
2 Bed Townhouse in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/33-jeanette-street/T4123296,R 499 000,Townhouse
2 Bed Townhouse in Towerby,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/T4532881,R 499 000,Townhouse
2 Bed Apartment in Alan Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alan-manor/T4271722,R 499 000,Apartment
2 Bed Apartment in Moffat View,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/moffat-view/60-citi-view-moffat-view/60-citi-view-moffat-view/T4527338,R 499 000,Apartment
2 Bed Apartment in Towerby,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/T4511882,R 499 000,Apartment
2 Bed Townhouse in Crown Gardens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/crown-gardens/T4419588,R 499 000,Townhouse
3 Bed Apartment in Southdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/robertsham/T4352664,R 499 000,Apartment
2 Bed Apartment in Alan Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alan-manor/T4225778,R 499 000,Apartment
2 Bed Apartment in Booysens,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ormonde/T4526299,R 499 000,Apartment
2 Bed Apartment in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/T4142230,R 499 500,Apartment
2 Bed Townhouse in Ridgeway,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/ridgeway/T4484964,R 499 999,Townhouse
2 Bed Apartment in Moffat View,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/moffat-view/59-city-view/136-henderson-street/T4442178,R 500 000,Apartment
2 Bed Townhouse in Towerby,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/22-ss-forest-view/5-georgemoon-street/T4425539,R 500 000,Townhouse
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/98-the-bronx/98-garthview-road/T4135514,R 495 000,Apartment
3 Bed Apartment in Towerby,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/turffontein/5-leonard-heights/2-van-hulsteyn-street/T4094368,R 495 000,Apartment
2 Bed Apartment in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/1-spider-head/T4470858,R 495 000,Apartment
1 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/12-the-bronx/228-quillback/T4313235,R 495 000,House
1 Bed Apartment in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/4-the-bronx/4-quillback/T4220611,R 495 000,Apartment
1 Bed Apartment in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/88-the-bronx/88-quillback/T4212443,R 495 000,Apartment
1 Bed Apartment in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/19-palm-street/T4316788,R 495 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/88-lion-street/T4299396,R 495 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/132-the-bronx-security-estate-skycity/T4270884,R 495 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4439485,R 495 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4324330,R 495 000,Apartment
1 Bed Apartment in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4318780,R 495 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4312773,R 495 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4282163,R 495 000,Apartment
1 Bed Apartment in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4162866,R 495 000,Apartment
1 Bed Apartment in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4150320,R 495 000,Apartment
1 Bed Apartment in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4147221,R 495 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/76-lwandle-street/T4313240,R 495 000,Apartment
1 Bed Apartment in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/74-black-bean-street/T4308685,R 495 000,Apartment
1 Bed Apartment in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/99-shark-street/T4302923,R 495 000,Apartment
1 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/534-the-bronx-skycity/T4352594,R 515 000,House
1 Bed Apartment in Eikenhof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/eikenhof/324-the-bronx-skycity/T4266228,R 515 000,Apartment
1 Bed Apartment in Alveda,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alveda/654-the-bronx-skycity/T4149926,R 515 000,Apartment
1 Bed Apartment in Kibler Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/kibler-park/234-the-bronx/234-real-road/T4287120,R 515 000,Apartment
1 Bed House in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/745-the-bronx/745-blue-street/T4127743,R 515 000,House
1 Bed House in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4467428,R 515 000,House
1 Bed Apartment in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4442744,R 515 000,Apartment
1 Bed Apartment in Katlehong,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4351326,R 515 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4350741,R 515 000,Apartment
1 Bed Apartment in Alan Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alan-manor/114-the-brons-apartments-sky-city/1-cosmopolitan-drive/T4336242,R 515 000,Apartment
1 Bed Apartment in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/T4320469,R 515 000,Apartment
1 Bed Apartment in Mondeor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/mondeor/T4143522,R 515 000,Apartment
1 Bed Apartment in Sky City,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/sky-city/T4260177,R 515 000,Apartment
2 Bed Apartment in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/417-jasmine-health-road/T4251760,R 520 000,Apartment
2 Bed Townhouse in Linmeyer,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/linmeyer/30-waterfield-park/7-adelaide-ave/T4448893,R 520 000,Townhouse
2 Bed Apartment in Alan Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/alan-manor/201-alan-manor-mews/11-caro-road/T4221240,R 520 000,Apartment
2 Bed Apartment in South Hills,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/south-hills/T4172242,R 520 000,Apartment
2 Bed House in Palmridge,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/johannesburg-south/katlehong/T4246324,R 520 000,House
