Unnamed: 0,Title,Href,Bedrooms,Bathrooms,Covered Parkings,Lounges,Storeys,Access Gate,Balcony,BIC,Electric Fencing,Kitchen,Security Post,Main Value 3,Price,Dining Areas,En-suite,Open Parkings,Alarm,Entrance Hall,Family Tv Room,Fenced,Fireplace,Garden,Guest Toilet,Intercom,Laundry,Pantry,Patio,Paving,Pet Friendly,Pool,Scullery,Staff Quarters,Storage,Study,Garages,Flatlets,Satellite,Wheel Chair Friendly,Main Value 4,Gym,Air Con,Scenic View,Club House,Deck,Built In Braai,Garden Cottage,Walk In Closet,Lapa,Irrigation System,Golf Course,Water Included,Furnished,Tv,Tennis Court,Spa Bath,Squash Court,Sea View,Jetty Berth,Borehole,Electricity Included,Floor Area,Land Area,Rates,Levy,Province,City,Suburb,Area,Sold Date,List ID
15019,6 Bed House in Lanseria and surrounds,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/lanseria-and-surrounds/T4014114,6,6.5,None,None,None,✔,✔,None,None,✔,None,LevyR 3900,Sold,1,None,None,None,✔,✔,None,None,None,✔,None,✔,✔,✔,None,✔,✔,✔,✔,✔,✔,6,None,None,None,None,✔,None,✔,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1300 m²,1.2 ha,,,gauteng,johannesburg,north-riding-to-lanseria,lanseria-and-surrounds,2024-02-23,T4014114
15099,3 Bed Cluster in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/16-sect-16-of-plan-3321996-known-as-fernwood/605-maple-drive/T4428007,3,2,None,1,None,None,None,None,None,None,None,LevyR 1552,Sold,None,None,2,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,165 m²,R 994,,gauteng,johannesburg,north-riding-to-lanseria,northwold,2024-02-23,T4428007
15102,1 Bed Apartment in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/80-wentworth/209-jackal-creek-golf-estate/T4069491,1,1,1,1,None,None,None,None,None,None,None,LevyR 980,Sold,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,39 m²RatesR 340,,R 340,,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,2024-02-23,T4069491
15182,2 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4443985,2,2,None,1,None,None,✔,None,None,None,✔,LevyR 3581,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,136 m²RatesR 799,,R 799,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,2024-02-23,T4443985
15221,1 Bed Apartment in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/53b-the-algarve/1-mount-fletcher-lane/T4462342,1,1,1,1,None,None,None,✔,✔,✔,✔,RatesR 325,Sold,1,None,None,None,None,None,✔,None,✔,None,✔,✔,None,✔,None,None,✔,None,None,None,None,None,None,✔,None,LevyR 2250,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,63 m²,2.3 ha,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,2024-02-23,T4462342
15227,1 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/501-cubana/62-nanyuki-road/T4328580,1,1,1,1,None,✔,✔,✔,✔,✔,✔,RatesR 899,Sold,1,None,1,None,None,None,✔,None,None,None,✔,✔,None,✔,None,✔,✔,None,None,None,None,None,None,None,None,LevyR 1817,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,85 m²,1.5 ha,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4328580
15246,3 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/816-william/2616-william-nichol/T4245892,3,2,2,1,None,✔,None,✔,✔,✔,✔,RatesR 934,Sold,1,1,None,None,None,None,✔,None,✔,None,None,None,None,✔,None,✔,✔,None,None,None,None,None,None,None,None,LevyR 2143,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,94 m²,220 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4245892
15282,2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/T4428635,2,2,2,1,None,✔,✔,✔,✔,✔,✔,RatesR 973,Sold,1,1,None,None,None,None,✔,None,✔,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,LevyR 2305,✔,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,93 m²,1.2 ha,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4428635
15289,3 Bed House in Dainfern Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/T4087423,3,3,None,3,None,None,None,None,None,None,None,RatesR 4000,Sold,1,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,✔,None,✔,2,None,None,None,LevyR 4200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,430 m²,916 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,2024-02-23,T4087423
15297,1 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/150-the-paddocks/3437-william-nicol-drive/T4283857,1,1,1,1,None,None,None,None,None,✔,None,LevyR 1700,Sold,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32 m²RatesR 355,,R 355,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,2024-02-23,T4283857
15335,1 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/500-shimbali-sands/00-naivasha-road/T4365146,1,1,1,1,None,None,None,✔,None,✔,None,LevyR 1497,Sold,None,None,1,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,52 m²RatesR 1200,,R 1200,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4365146
15339,1 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/52-ss-the-crest/19-naivasha-road/T4399200,1,1,None,1,None,None,None,None,None,None,None,RatesR 565,Sold,None,None,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,LevyR 1900,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,52 m²,1 ha,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4399200
15345,2 Bed Apartment in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/289-soho-lofts/T3817966,2,1,None,1,None,None,None,None,None,None,✔,LevyR 1100,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,61 m²RatesR 560,,R 560,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T3817966
15351,2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/47-umoya/5-kikuyu-road/T4098617,2,1,None,1,None,None,✔,None,None,None,✔,RatesR 600,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,LevyR 1600,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,75 m²,75 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4098617
15383,1 Bed Apartment in Dainfern,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/dainfern/3733-the-view/77-broadacres-drive/T4473014,1,1,1,1,None,None,None,✔,✔,✔,✔,LevyR 1211,Sold,1,None,None,None,None,None,✔,None,✔,None,None,None,None,✔,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,50 m²RatesR 347,,R 347,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,dainfern,2024-02-23,T4473014
15418,2 Bed Apartment in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/400-cedar-hills-private-estate/2-cedar-west-avenue/T4435631,2,1,None,1,None,None,✔,✔,None,✔,None,LevyR 1346,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,67 m²RatesR 476,,R 476,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4435631
15458,2 Bed Townhouse in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/58-bryan-brook/220-witkoppen-street/Z45511,2,2,1,1,1,✔,None,None,✔,✔,✔,LevyR 2043,Sold,1,1,1,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,89 m²RatesR 724,,R 724,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,2024-02-23,Z45511
15487,2 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/41-via-firenza/15-airdlin-road/T4467115,2,1,1,1,None,None,None,✔,None,✔,✔,RatesR 875,Sold,None,None,1,None,None,None,None,None,✔,None,✔,None,None,✔,✔,✔,✔,None,None,None,None,None,None,None,None,LevyR 1486,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,77 m²,1.3 ha,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4467115
15488,2 Bed Townhouse in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/92-singati-sands/44-naivasha-road/T4413780,2,1,None,1,None,None,None,None,None,✔,None,LevyR 2570,Sold,1,None,1,None,None,None,None,None,✔,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,77 m²RatesR 774,,R 774,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,2024-02-23,T4413780
15498,2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/115-inyati-sands/17-leslie-drive/T4418400,2,1,None,1,None,None,None,None,None,None,None,LevyR 1985,Sold,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,86 m²RatesR 600,,R 600,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,2024-02-23,T4418400
15541,2 Bed Apartment in Douglasdale,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/douglasdale/239-inyati-sands/239-leslie-avenue/T4418345,2,1,None,1,None,✔,None,None,None,None,✔,RatesR 463,Sold,1,None,1,None,None,None,None,None,✔,None,None,None,None,✔,✔,✔,✔,None,None,None,None,None,None,None,None,LevyR 2100,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,86 m²,50 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,douglasdale,2024-02-23,T4418345
15698,3 Bed Cluster in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/17-manhattan/T4161914,3,2,None,2,None,None,✔,None,None,None,✔,RatesR 831,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,126 m²,5523 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T4161914
15811,3 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/39-lonehill-mews/50-concourse-crescent/T4233710,3,2,None,1,None,None,None,None,None,None,✔,RatesR 1300,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,✔,None,None,None,None,1,None,None,None,LevyR 1200,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,140 m²,259 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,2024-02-23,T4233710
15826,2 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/27-alphen-close/T4345631,2,2,4,2,None,None,None,None,None,None,None,LevyR 1950,Sold,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,✔,✔,None,None,None,None,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,482 m²,R 1545,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,2024-02-23,T4345631
15827,3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/1-frederick/T4193395,3,2,None,2,None,None,None,None,None,None,None,RatesR 1501,Sold,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,2,None,None,None,LevyR 1985,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,217 m²,443 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4193395
15867,4 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/25-komari/T4445807,4,3,3,1,2,✔,✔,✔,✔,✔,None,RatesR 1740,Sold,1,1,4,✔,✔,✔,✔,None,✔,✔,None,None,None,✔,✔,✔,✔,None,✔,✔,None,None,None,✔,None,None,None,✔,✔,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,279 m²,1530 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,2024-02-23,T4445807
15955,3 Bed Cluster in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/31-tamarisk/117-fountain-road/T4281585,3,2,None,2,None,None,None,✔,None,✔,✔,LevyR 2265,Sold,None,1,None,None,None,✔,None,None,✔,None,None,None,None,✔,None,✔,None,✔,✔,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,500 m²,R 2300,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,2024-02-23,T4281585
15976,4 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/6-allion-close/T4346707,4,2.5,None,2,None,✔,✔,None,None,✔,None,None,Sold,1,1,4,None,✔,None,None,None,✔,✔,None,None,✔,✔,✔,✔,✔,✔,None,✔,None,2,None,None,None,None,None,✔,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,650 m²,,R 3140,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,2024-02-23,T4346707
16040,3 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/49a-mulbarton-road/T4399721,3,2.5,None,1,None,✔,✔,None,✔,✔,✔,RatesR 2350,Sold,1,2,4,✔,✔,✔,✔,✔,✔,✔,None,None,None,✔,✔,✔,✔,✔,✔,None,✔,2,None,None,None,LevyR 2740,None,None,None,None,None,✔,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,280 m²,727 m²,,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,2024-02-23,T4399721
16049,3 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/25-lady-hamilton/25-pine-road/T4261898,3,2.5,None,3,None,None,✔,✔,None,✔,None,LevyR 2686,Sold,None,1,None,None,None,✔,None,None,✔,✔,None,None,None,✔,None,None,✔,✔,✔,None,✔,2,None,None,None,None,None,None,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,,685 m²,R 1678,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,2024-02-23,T4261898
16051,4 Bed House in Beverley,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/beverley/10-stone-river-estate/10-boulders-lane/T4354104,4,2.5,None,2,None,None,✔,None,None,None,✔,LevyR 2960,Sold,1,None,None,None,None,None,None,None,None,None,None,None,None,✔,None,✔,✔,None,None,None,✔,2,None,None,None,None,None,✔,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,,376 m²,R 2668,,gauteng,johannesburg,fourways-sunninghill-and-lonehill,beverley,2024-02-23,T4354104
