title,href,price,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date
3 Bed House in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/1-ceder-creeek/1-first-avenue/T4342548,Sold,House,{'Floor Area': '157 m²'},"{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Storeys': '1', 'Access Gate': '✔', 'BIC': '✔', 'Club House': '✔', 'Deck': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Fenced': '✔', 'Garden': '✔', 'Intercom': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Satellite': '✔', 'Security Post': '✔'}",157,0,0,0,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4342548,2024-03-07
3 Bed House in Paulshof,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/paulshof/T4453406,Sold,House,"{'Floor Area': '160 m²', 'Land Area': '389 m²', 'Rates': 'R 1346', 'Levy': 'R 150'}","{'Bedrooms': '3', 'Bathrooms': '3', 'Garages': '2'}",160,389,1346,150,3.0,3.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,paulshof,T4453406,2024-03-07
3 Bed Apartment in Sunninghill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/sunninghill/T4116971,Sold,Apartment,"{'Floor Area': '214 m²', 'Rates': 'R 3500', 'Levy': 'R 2500'}","{'Bedrooms': '3', 'Bathrooms': '3', 'Covered Parkings': '2', 'Lounges': '1', 'Pool': '✔'}",214,0,3500,2500,3.0,3.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,sunninghill,T4116971,2024-03-07
2 Bed Townhouse in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/41-sibiti-private-estate/1-nerine-street/T4416979,Sold,Townhouse,"{'Floor Area': '136 m²', 'Rates': 'R 826', 'Levy': 'R 3056'}","{'Bedrooms': '2', 'Bathrooms': '2.5', 'Dining Areas': '1', 'En-suite': '2', 'Lounges': '1', 'Open Parkings': '2', 'Access Gate': '✔', 'Air Con': '✔', 'Balcony': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Fenced': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Scenic View': '✔', 'Scullery': '✔', 'Security Post': '✔', 'Study': '✔'}",136,0,826,3056,2.0,2.5,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4416979,2024-03-07
3 Bed Townhouse in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/10-ss-kiewiet-lodge/15a-alexander-avenue/T4481222,Sold,Townhouse,"{'Floor Area': '148 m²', 'Rates': 'R 1147', 'Levy': 'R 3473'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '2', 'Open Parkings': '2', 'Access Gate': '✔', 'Alarm': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Guest Toilet': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Storage': '✔', 'Tennis Court': '✔', 'Wheel Chair Friendly': '✔'}",148,0,1147,3473,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4481222,2024-03-07
2 Bed House in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4398043,Sold,House,"{'Floor Area': '298 m²', 'Rates': 'R 1847', 'Levy': 'R 1338'}","{'Bedrooms': '2', 'Bathrooms': '2', 'Dining Areas': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '5', 'Access Gate': '✔', 'Entrance Hall': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Patio': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",298,0,1847,1338,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4398043,2024-03-07
3 Bed House in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/T4508210,Sold,House,"{'Floor Area': '145 m²', 'Land Area': '305 m²', 'Rates': 'R 1209', 'Levy': 'R 1390'}","{'Bedrooms': '3', 'Bathrooms': '2', 'En-suite': '1', 'Garages': '2', 'Lounges': '1', 'Storeys': '1', 'Access Gate': '✔', 'BIC': '✔', 'Electric Fencing': '✔', 'Fenced': '✔', 'Garden': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Security Post': '✔'}",145,305,1209,1390,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T4508210,2024-03-07
3 Bed Townhouse in Fourways,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/fourways/15a-alexander-avenue/T4516258,Sold,Townhouse,"{'Floor Area': '148 m²', 'Rates': 'R 1147', 'Levy': 'R 3473'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Dining Areas': '1', 'En-suite': '1', 'Garages': '1', 'Lounges': '1', 'Open Parkings': '1', 'Access Gate': '✔', 'Air Con': '✔', 'Club House': '✔', 'Electric Fencing': '✔', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Laundry': '✔', 'Patio': '✔', 'Paving': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔', 'Tennis Court': '✔'}",148,0,1147,3473,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,fourways,T4516258,2024-03-07
3 Bed Townhouse in Lonehill,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/lonehill/T4463640,Sold,Townhouse,"{'Rates': 'R 1150', 'Levy': 'R 2490'}","{'Bedrooms': '3', 'Bathrooms': '2', 'Covered Parkings': '2', 'Dining Areas': '1', 'Open Parkings': '1', 'Family Tv Room': '✔', 'Garden': '✔', 'Kitchen': '✔', 'Pet Friendly': '✔', 'Pool': '✔', 'Security Post': '✔'}",0,0,1150,2490,3.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,lonehill,T4463640,2024-03-07
2 Bed Apartment in Broadacres,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/fourways-sunninghill-and-lonehill/broadacres/131-the-lombardy/24-lombardy-rd/T4280963,Sold,Apartment,{'Floor Area': '92 m²'},"{'Bedrooms': '2', 'Bathrooms': '2', 'Covered Parkings': '2', 'Lounges': '1', 'Open Parkings': '1', 'Kitchen': '✔', 'Pool': '✔'}",92,0,0,0,2.0,2.0,gauteng,johannesburg,fourways-sunninghill-and-lonehill,broadacres,T4280963,2024-03-07
